# ----------------------------------------
# Všechny údaje o webu
# Přehled publika
# 20200501-20200531
# ----------------------------------------

Index hodiny,Časové období,Segment,Uživatelé
000702,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000703,1.5.2020 - 31.5.2020,Všichni uživatelé,1
000703,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000703,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000703,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000704,1.5.2020 - 31.5.2020,Všichni uživatelé,1
000704,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000704,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000704,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000705,1.5.2020 - 31.5.2020,Všichni uživatelé,5
000705,1.5.2020 - 31.5.2020,Mobilní návštěvnost,2
000705,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000705,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,2
000706,1.5.2020 - 31.5.2020,Všichni uživatelé,5
000706,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000706,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000706,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,2
000707,1.5.2020 - 31.5.2020,Všichni uživatelé,7
000707,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000707,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,2
000707,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,6
000708,1.5.2020 - 31.5.2020,Všichni uživatelé,7
000708,1.5.2020 - 31.5.2020,Mobilní návštěvnost,3
000708,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,5
000708,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,6
000709,1.5.2020 - 31.5.2020,Všichni uživatelé,6
000709,1.5.2020 - 31.5.2020,Mobilní návštěvnost,4
000709,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000709,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,4
000710,1.5.2020 - 31.5.2020,Všichni uživatelé,7
000710,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000710,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000710,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,7
000711,1.5.2020 - 31.5.2020,Všichni uživatelé,2
000711,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000711,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000711,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000712,1.5.2020 - 31.5.2020,Všichni uživatelé,17
000712,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000712,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,8
000712,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,10
000713,1.5.2020 - 31.5.2020,Všichni uživatelé,7
000713,1.5.2020 - 31.5.2020,Mobilní návštěvnost,3
000713,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000713,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,3
000714,1.5.2020 - 31.5.2020,Všichni uživatelé,11
000714,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000714,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,4
000714,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,5
000715,1.5.2020 - 31.5.2020,Všichni uživatelé,8
000715,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000715,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,2
000715,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,7
000716,1.5.2020 - 31.5.2020,Všichni uživatelé,13
000716,1.5.2020 - 31.5.2020,Mobilní návštěvnost,4
000716,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,5
000716,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,9
000717,1.5.2020 - 31.5.2020,Všichni uživatelé,8
000717,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000717,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000717,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,7
000718,1.5.2020 - 31.5.2020,Všichni uživatelé,5
000718,1.5.2020 - 31.5.2020,Mobilní návštěvnost,5
000718,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000718,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,5
000719,1.5.2020 - 31.5.2020,Všichni uživatelé,5
000719,1.5.2020 - 31.5.2020,Mobilní návštěvnost,2
000719,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000719,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,4
000720,1.5.2020 - 31.5.2020,Všichni uživatelé,5
000720,1.5.2020 - 31.5.2020,Mobilní návštěvnost,3
000720,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000720,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,3
000721,1.5.2020 - 31.5.2020,Všichni uživatelé,2
000721,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000721,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000721,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000722,1.5.2020 - 31.5.2020,Všichni uživatelé,1
000722,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000722,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000722,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000723,1.5.2020 - 31.5.2020,Všichni uživatelé,1
000723,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000723,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000723,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,0
000724,1.5.2020 - 31.5.2020,Všichni uživatelé,0
000724,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000724,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000724,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,0
000725,1.5.2020 - 31.5.2020,Všichni uživatelé,1
000725,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000725,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000725,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000726,1.5.2020 - 31.5.2020,Všichni uživatelé,1
000726,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000726,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000726,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000727,1.5.2020 - 31.5.2020,Všichni uživatelé,1
000727,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000727,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000727,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000728,1.5.2020 - 31.5.2020,Všichni uživatelé,1
000728,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000728,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000728,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000729,1.5.2020 - 31.5.2020,Všichni uživatelé,3
000729,1.5.2020 - 31.5.2020,Mobilní návštěvnost,2
000729,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000729,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,1
000730,1.5.2020 - 31.5.2020,Všichni uživatelé,9
000730,1.5.2020 - 31.5.2020,Mobilní návštěvnost,2
000730,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,5
000730,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,6
000731,1.5.2020 - 31.5.2020,Všichni uživatelé,8
000731,1.5.2020 - 31.5.2020,Mobilní návštěvnost,3
000731,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000731,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,3
000732,1.5.2020 - 31.5.2020,Všichni uživatelé,9
000732,1.5.2020 - 31.5.2020,Mobilní návštěvnost,5
000732,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,5
000732,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,7
000733,1.5.2020 - 31.5.2020,Všichni uživatelé,7
000733,1.5.2020 - 31.5.2020,Mobilní návštěvnost,3
000733,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,2
000733,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,7
000734,1.5.2020 - 31.5.2020,Všichni uživatelé,4
000734,1.5.2020 - 31.5.2020,Mobilní návštěvnost,2
000734,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000734,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,2
000735,1.5.2020 - 31.5.2020,Všichni uživatelé,5
000735,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000735,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000735,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,2
000736,1.5.2020 - 31.5.2020,Všichni uživatelé,6
000736,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000736,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000736,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,4
000737,1.5.2020 - 31.5.2020,Všichni uživatelé,8
000737,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000737,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000737,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,8
000738,1.5.2020 - 31.5.2020,Všichni uživatelé,10
000738,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000738,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000738,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,7
000739,1.5.2020 - 31.5.2020,Všichni uživatelé,4
000739,1.5.2020 - 31.5.2020,Mobilní návštěvnost,3
000739,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,1
000739,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,4
000740,1.5.2020 - 31.5.2020,Všichni uživatelé,3
000740,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000740,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,0
000740,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,3
000741,1.5.2020 - 31.5.2020,Všichni uživatelé,11
000741,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000741,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,4
000741,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,8
000742,1.5.2020 - 31.5.2020,Všichni uživatelé,8
000742,1.5.2020 - 31.5.2020,Mobilní návštěvnost,0
000742,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,3
000742,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,6
000743,1.5.2020 - 31.5.2020,Všichni uživatelé,10
000743,1.5.2020 - 31.5.2020,Mobilní návštěvnost,4
000743,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000743,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,9
,1.5.2020 - 31.5.2020,Všichni uživatelé,21 640
,1.5.2020 - 31.5.2020,Mobilní návštěvnost,8 476
,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,11 841
,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,14 754
